entry_time,exit_time,entry_index,exit_index,probability,reason,gross,net,equity,cum_max,drawdown
2026-02-11 10:57:00,2026-02-11 11:01:00,25961.30078125,25960.44921875,0.6676730953735099,TIME,95.80078125,10.80078125,28526.4697265625,30496.3818359375,1969.912109375
2026-02-11 11:01:00,2026-02-11 11:04:00,25960.44921875,25965.44921875,0.6689983269824625,SL,-562.5,-647.5,27878.9697265625,30496.3818359375,2617.412109375
2026-02-11 11:04:00,2026-02-11 11:05:00,25957.900390625,25962.900390625,0.6495141609461286,SL,-562.5,-647.5,27231.4697265625,30496.3818359375,3264.912109375
2026-02-11 11:06:00,2026-02-11 11:07:00,25968.5,25958.5,0.650277242321592,TP,1125.0,1040.0,28271.4697265625,30496.3818359375,2224.912109375
2026-02-11 11:07:00,2026-02-11 11:08:00,25964.30078125,25954.30078125,0.6149141268953444,TP,1125.0,1040.0,29311.4697265625,30496.3818359375,1184.912109375
2026-02-11 11:28:00,2026-02-11 11:32:00,25959.80078125,25964.80078125,0.6321904911856521,SL,-562.5,-647.5,28663.9697265625,30496.3818359375,1832.412109375
2026-02-11 11:49:00,2026-02-11 11:52:00,25960.75,25950.75,0.6309815432480214,TP,1125.0,1040.0,29703.9697265625,30496.3818359375,792.412109375
2026-02-11 11:53:00,2026-02-11 11:54:00,25952.69921875,25957.69921875,0.6288082304512335,SL,-562.5,-647.5,29056.4697265625,30496.3818359375,1439.912109375
2026-02-11 11:55:00,2026-02-11 11:57:00,25958.650390625,25963.650390625,0.6279084980597908,SL,-562.5,-647.5,28408.9697265625,30496.3818359375,2087.412109375
2026-02-11 12:21:00,2026-02-11 12:25:00,25941.55078125,25938.099609375,0.605774017087754,TIME,388.2568359375,303.2568359375,28712.2265625,30496.3818359375,1784.1552734375
2026-02-12 10:36:00,2026-02-12 10:37:00,25867.650390625,25857.650390625,0.666372013346723,TP,1125.0,1040.0,29752.2265625,30496.3818359375,744.1552734375
2026-02-12 10:37:00,2026-02-12 10:38:00,25861.69921875,25851.69921875,0.6501761560820982,TP,1125.0,1040.0,30792.2265625,30792.2265625,0.0
2026-02-12 10:38:00,2026-02-12 10:42:00,25858.400390625,25863.400390625,0.6737216820480098,SL,-562.5,-647.5,30144.7265625,30792.2265625,647.5
2026-02-12 10:42:00,2026-02-12 10:46:00,25861.650390625,25865.55078125,0.6387410539849285,TIME,-438.7939453125,-523.7939453125,29620.9326171875,30792.2265625,1171.2939453125
2026-02-12 10:47:00,2026-02-12 10:50:00,25860.05078125,25850.05078125,0.6635621007673451,TP,1125.0,1040.0,30660.9326171875,30792.2265625,131.2939453125
2026-02-12 10:50:00,2026-02-12 10:54:00,25857.900390625,25853.55078125,0.6806144629791436,TIME,489.3310546875,404.3310546875,31065.263671875,31065.263671875,0.0
2026-02-12 10:54:00,2026-02-12 10:57:00,25853.55078125,25858.55078125,0.6752949724478036,SL,-562.5,-647.5,30417.763671875,31065.263671875,647.5
2026-02-12 10:57:00,2026-02-12 11:01:00,25857.75,25858.80078125,0.6538603554728695,TIME,-118.212890625,-203.212890625,30214.55078125,31065.263671875,850.712890625
2026-02-12 11:01:00,2026-02-12 11:05:00,25858.80078125,25857.25,0.6643089300936438,TIME,174.462890625,89.462890625,30304.013671875,31065.263671875,761.25
2026-02-12 11:05:00,2026-02-12 11:07:00,25857.25,25847.25,0.6495565900521637,TP,1125.0,1040.0,31344.013671875,31344.013671875,0.0
2026-02-12 11:08:00,2026-02-12 11:09:00,25846.75,25851.75,0.6068746485894162,SL,-562.5,-647.5,30696.513671875,31344.013671875,647.5
2026-02-12 11:18:00,2026-02-12 11:22:00,25837.5,25827.5,0.6545806808521998,TP,1125.0,1040.0,31736.513671875,31736.513671875,0.0
2026-02-12 11:22:00,2026-02-12 11:23:00,25837.400390625,25827.400390625,0.6419501811655759,TP,1125.0,1040.0,32776.513671875,32776.513671875,0.0
2026-02-12 11:28:00,2026-02-12 11:31:00,25832.650390625,25822.650390625,0.6612723938448906,TP,1125.0,1040.0,33816.513671875,33816.513671875,0.0
2026-02-12 11:31:00,2026-02-12 11:32:00,25828.400390625,25818.400390625,0.6282159344240856,TP,1125.0,1040.0,34856.513671875,34856.513671875,0.0
2026-02-13 11:14:00,2026-02-13 11:15:00,25546.55078125,25551.55078125,0.6274486906434441,SL,-562.5,-647.5,34209.013671875,34856.513671875,647.5
2026-02-13 11:16:00,2026-02-13 11:17:00,25550.25,25540.25,0.663507696182279,TP,1125.0,1040.0,35249.013671875,35249.013671875,0.0
2026-02-13 11:17:00,2026-02-13 11:18:00,25543.5,25533.5,0.6365662484470433,TP,1125.0,1040.0,36289.013671875,36289.013671875,0.0
2026-02-13 11:25:00,2026-02-13 11:26:00,25533.099609375,25538.099609375,0.6388019710529085,SL,-562.5,-647.5,35641.513671875,36289.013671875,647.5
